label,message
0,ok anybody asks abt u tel themp
0,askd u question hour answer
0,ok ksry knw sivatats askd
0,u mean u almost done done wif sleeping tot u going take nap yup send liao im picking ard smth lor
0,finished eating got u plate leftover time
0,dear relieved westonzoyland going plan end
0,twenty past five said train durham already coz reserved seat
0,cool breeze bright sun fresh flower twittering bird waiting wish u goodmorning amp nice day
1,u’ve bin awarded £ play instant cash call claim every th player win min ££ optout
1,hi night ur lucky night uve invited xchat uk wildest chat txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
0,shuhui bought ron present swatch watch
0,im gonna miss u much
0,meh thgt clash really ah dun mind dun seen lost weight gee
0,pls accept one day begging change number
0,kyou girl waiting reception ah
0,thnx dude u guy nite
0,kkits goodwhen going
0,hey tmr maybe meet yck
0,ive sent send
1,winner u specially selected receive £ holiday flight inc speak live operator claim pmin
0,sent type food like
0,oh godtaken teethis paining
1,dear dave final notice collect tenerife holiday cash award call landline tc sae box cwwx ppm
0,ok anyway need change said
0,company goodenvironment terrific food really nice
0,meeting ü rite ill go home lor ü dun feel like comin ok
0,yup leaving right back soon
0,one small prestige problem
0,hi hope good day better night
0,sorry man accidentally left phone silent last night didnt check til got
0,co shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor
0,dont cancer mom making big deal regular checkup aka pap smear
0,u early
0,want tel u one thing u mistake k message sent
0,call didnt see facebook huh
0,sorry chikku cell got problem thts nt able reply u msg u
0,ltgt w jetton ave forgot
0,hey congrats u id luv ive go home
0,know taj mahal symbol love lesser known fact mumtaz shahjahans th wife wife shahjahan killed mumtazs husband marry mumtaz died ltgt th delivery married mumtazs sister question arises hell love great hari
0,yo come carlos soon
0,sent like
0,anything lor juz u lor
0,happy valentine day know early hundred handsomes beauty wish thought finish aunty uncle st
0,told hr want posting chennaibecause im working
1,want new video phone anytime network min inclusive video call downloads per week free deltomorrow call reply
0,one week leave put know time
0,great role model giving much really wish day miracle god reason everything must say wish knew dont ive looked since young still great day
0,haha really oh deduct lesson tmr
0,love u little pocy bell sorry love u
1,want funk ur fone weekly new tone reply tonesu text wwwringtonescouk original n best tone gbp network operator rate apply
0,kkwhen give treat
0,womdarfull actor
0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
0,gokila talking aha
0,yes im small kid boost secret energy
0,office around pm going hospital
0,seriously spell name
0,number vivek
0,babe feel let get itboth try cheer upnot fit soo muchxxlove u locaxx
0,discussed mother ah
0,thats ebay might less elsewhere
1,account credited free text message activate txt word credit tc wwwbiz
0,would really appreciate call need someone talk
0,valentine game send dis msg ur friend answer r someone really love u ques colour suit bestrply
0,nt joking seriously told
0,may call later pls
0,famous quote develop ability listen anything unconditionally without losing temper self confidence mean married
0,come medical college pm forward da
0,dont worry guess he busy
0,oic co n si got lunch today dad went dunno whether eat sch wat
1,mobile club choose top quality item mobile cfcaa
0,thanks picking trash
0,oh yeahand hav great time newquaysend postcard look girl im goneu know im talkin boutxx
0,lateso call tomorrow morningtake care sweet dreamsu meummifyingbye
0,u find time bus coz need sort stuff
0,hey doc pls want get nice shirt hubby nice fiting one budget ltgt k help pls load card abi hwkeep posted luv mj
1,free entry weekly comp chance win ipod txt pod get entry std txt rate tc apply detail
0,im list buyer
0,wat time ü finish
0,xy ur car u picking
0,hi dahow today class
0,k ill take care
0,happy new year princess
0,done
0,might accidant tookplace somewhere ghodbandar rd traffic move slovely plz slip amp dont worry
1,text pas collect polyphonic ringtones normal gprs charge apply enjoy tone
0,ok ive sent u da latest version da project
0,keep payasam rinu brings
0,dude ive seeing lotta corvette lately
0,anyway im going shopping co si done yet dun disturb u liao
0,old orchard near univ
0,fri ah okie lorgoin drivin den go shoppin tt
0,hey got mail
0,thank youve wonderful
0,year many mile
0,u make fb list
1,good luck draw take place th feb good luck removal send stop customer service
0,u studying sch going home anyway ill b going sch later
0,dont number gonna massive pain as id rather get involved thats possible
0,hello r u im bored inever thought id get bored tv tell something exciting happened anything
0,birthday feb ltgt da
0,big chic common declare
0,im class get text
0,kall bestcongrats
0,send ur friend receive something ur voice speaking expression childish naughty sentiment rowdy ful attitude romantic shy attractive funny ltgt irritating ltgt lovable reply
0,text doesnt reply let know log
0,good afternoon loverboy go day luck come way think sweetie send love across sea make smile happy
0,babe love cover face kiss
0,need person give na
0,awww dat sweet think something nice time tonight ill probably txt u later co im lonely xxx
0,current food alone also
0,sore throat scratch talk
0,lei
0,different style
0,aiyar hard type u later free tell call n scold n tell u
0,lol oh babe wont sliding place midnight thanks invite
0,one day training
0,anyways go gym whatever love smile hope ok good day babe miss much already
0,normally hot mail com see
0,wishing family merry x ma happy new year advance
0,k u bored come home
1,freemsg month unlimited free call activate smartcall txt call subscriptngbpwk unlimited call help stoptxt stop landlineonly
0,wot u bitch
0,ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money
0,allo braved bus taken train triumphed mean we‘re b‘ham jolly good rest week
1,show ur colour euro offer get england flag lion tone ur phone click following service message info
0,add dont really care cant least get dude fuck hey money want
0,know ltgt ill around
0,send bec temple na
1,mobile mths update latest cameravideo phone free keep ur number get extra free minstexts text yes call
0,super msg danalla timing
0,al moan n e thin go wrong faultal de argument r faultfed himso bother hav go thanxxx
0,something u ate
0,great princess love giving receiving oral doggy style fave position enjoy making love ltgt time per night
0,know dat feelin pete wuld get em nuther place nuther time mayb
0,money steve mate
0,kthen come wenever u lik come also tel vikky come getting free time
0,cuz ibored wanna study
0,well know mean texting
0,didt play one day last year know even though good team like india
0,short cute good person dont try prove gud mrng
0,really crashed cuddled sofa
0,ok way home hi hi
0,havent stuck orchard dad car going dinner u leh r free tonight
0,u know watchin lido
1,new voicemail please call
0,hey come online use msn
0,wait minstand bus stop
0,beauty sleep help ur pimple
0,know people hit fuck yes
0,yun buying school got offer plus
0,hope good week checking
0,justbeen overa week since broke already brain going mush
0,hiya last night ive naughty bought clothes little ready shopping tho kind time wanna meet
0,wat late still early mah juz go dinner lor aiya dunno
0,message phone im holding
1,loan purpose even bad credit tenant welcome call noworriesloanscom
0,hmm thinking lor
0,decided people care stuff vote caring stuff loser
0,babe go day miss already love loving kiss hope everything go well
0,hard true much show amp express love someonethat much hurt leave get seperated鈥┾〨ud evening
0,aight well head
0,yes reg ciao
0,aight latest probably closer jay tyler two trip
0,ok ü finishing soon
0,awesome plan get time like ltgt ill text detail wee bit
0,squeeeeeze christmas hug u lik frndshp den hug back u get u r cute u r luvd u r lucky none people hate u
0,im solihull want anything
0,people see msg think iam addicted msging wrong bcoz dont know iam addicted sweet friend bslvyl
0,want snow freezing windy
0,better made friday stuffed like pig yesterday feel bleh least writhing pain kind bleh
0,lol grin im babe thanks thinking
1,urgent please call landline complimentary lux costa del sol holiday £ cash await collection ppm sae tc james ehrr
0,guess got screwd
0,thank like well
0,hi darlin im missin u hope good time u back time u give call home jess xx
0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
0,friend shes studying warwick weve planned go shopping concert tmw may canceled havnt seen age yeah get together sometime
0,yeh def something satjust got payedday havbeen given a£ pay rise work havebeen made preschoolcoordinator feelingood luv
0,wot u j
0,yo game almost want go walmart soon
