label,message
0,havent mu ask u st wat meet lunch den u n meet already lor u wan go ask da ge st confirm w asap
0,somewhr someone surely made u god decided perfect time make u meet dat person till den enjoy ur crush
0,need coz never go
0,fine simply sitting
0,per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune
0,im bruce amp fowler im mom car cant park long story
0,donno gene something
0,ur face test ltgt select number tell ur face astrology waiting quick reply
0,career tel added u contact indyarockscom send free sm remove phonebook sm ltgt
0,vikky come around lttimegt
0,got another job one hospital data analysis something start monday sure thesis got finished
0,meant say cant wait see u getting bored bridgwater banter
1,sexy sexy cum text im wet warm ready porn u fun msg free recd msg p inc vat cancel text stop
0,one interested may business plan
0,length e e top shorter n got fringe thk im going liao lazy dun wan distract u also
0,feel like dick keep sleeping text facebook message sup town
0,need get
0,computer fried essential part dont keep spare fucking idiot roommate looovvve leaving thing running full ltgt
0,yup ü noe leh
0,wish dont think gonna snow much flurry usually get melt hit ground eek havent snow since ltgt even born
0,tunji hows queen wishing great day abiola
1,ur chance win £ cash every wk txt play tscs wwwmusictrivianet custcare xpwk
0,dun believe leh tot told true already thk muz c u tog believe
0,dun believe u thk u told
0,watever relation u built dis world thing remains atlast iz lonlines lotz n lot memory feeling
0,oktake careumma
0,kkhow business
0,save stress person dorm account send account detail money sent
1,u secret admirer looking make contact ufind rreveal think ur specialcall stopsms
0,ill talk others probably come early tomorrow
0,old orchard near univ
0,yesim office da
0,u gd lor go shopping got stuff u wan watch infernal affair come lar
0,congrats treat pendingi mail dayswill mail thrurespect mother homecheck mail
0,sir need axis bank account bank address
0,please dont say like hi hi hi
0,carlos pick ill swing usf little bit
0,evry emotion dsnt hav wordsevry wish dsnt hav prayrs u smiled world wit uothrwise even drop tear dsnt lik stay wit uso b happy good morning keep smiling
1,premium phone service call
0,time tell friend around
1,ur cashbalance currently pound maximize ur cashin send go pmsg cc po box tcrw
0,ltgt buck bank fee fixed better call bank find
0,dad wanted talk apartment got late start omw
0,ki send ltgt min
0,didnt try g decided head
0,ltdecimalgt common car better buy china asia find less expensive ill holla
0,yes princess toledo
0,bbq sat mine ish ur welcome come
0,let ur heart ur compass ur mind ur map ur soul ur guide u never loose worldgnun sent via waysmscom
0,yep dereks house see sunday lt
0,work week
0,sure check yahoo email sent photo yesterday
0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
0,anyway im going shopping co si done yet dun disturb u liao
0,horrible gal sch stuff come u got mc
0,omg make wedding chapel frontierville get good stuff
0,im gonna home soon dont want talk stuff anymore tonight k ive cried enough today
0,im da bus going home
0,today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy
0,tomorrow going theatre come wherever u call tell come tomorrow
0,please ask mummy call father
0,thats cool day
0,hi spoke maneesha v wed like know satisfied experience reply toll free yes
0,yeah got one lined u
0,… don‘t worry we‘ll finished march … ish
0,know people hit fuck yes
0,drop tank
0,sorry lot friendofafriend stuff im talk actual guy want buy
0,wont anything de
0,great attracts brothas
0,birthday feb ltgt da
0,tap spile seven pub gas st broad st canal ok
0,like cheap i‘m happy splash wine make feel better
0,sorry going home first daddy come fetch ü later
0,oh ok
0,thanks lovely wisheds rock
0,ela kanoil download come wen ur free
0,ill reach ard min ok
0,nothing splwat abt u whr ru
0,told hr want posting chennaibecause im working
0,cbe really good nowadayslot shop showroomscity shaping good
1,latest nokia mobile ipod mp player £ proze guaranteed reply win norcorp ltd£mtmsgrcvd
0,glad went well come well plenty time claire go work
0,alrite
0,ok din get ur msg
0,yup thk e shop close lor
0,hungry
0,tuition hm go one mind
0,come life brought sun shiny warming heart putting constant smile face making feel loved cared
0,ill text creepy like wont think forgot
1,rgent nd attempt contact uu £ call b tcsbcmwcnxx callcost ppm mobilesvary max£
0,oh dang didnt mean send lol
0,mark taking forever pick prescription pain coming back
0,wat uniform get
0,lol would awesome payback
0,stopped get ice cream go back
1,awarded sipix digital camera call landline delivery within day c box mbp yr warranty ppm p p£
1,dont b floppy b snappy happy gay chat service photo upload call pmin stop text call
0,press conference da
0,time month mid time
0,lol ouch wish id stayed bit longer
0,yeah jus rite
1,money r lucky winner claim prize text money £million give away pptxnormal text rate box wtjy
0,playng door game gt racing phone lol
1,cash prize claim call
0,back bit long co accident divert via wadebridgei brilliant weekend thanks speak soon lot love
0,well weather cali great complexity great need car move freely tax outrageous great place sad part missing home
0,ü collecting ur laptop going configure da setting izzit
0,sorry c ur msg yar lor poor thing one night tmr ull brand new room sleep
0,put party day week study lightly think need draw custom checkboxes know hardcore
0,hi wkend ok journey terrible wk good huge back log marking
0,exactly anyways far jide study visiting
0,think far find check google map place dorm
0,come u got nothing
0,lol need cash nitros hurry come crash
0,also thk fast xy suggest one u dun wan ok going rain leh got gd
0,way make sure u get train worc foregate street shrub hill fun night x
1,forwarded free entry £ weekly comp send word enter tc wwwtextcompcom
0,live next ltgt min
0,babe got enough money pick bread milk ill give back get home
0,missed call cause yelling scrappy miss u cant wait u come home im lonely today
1,want new video phone anytime network min inclusive video call downloads per week free deltomorrow call reply
0,sen told going join uncle finance cbe
0,love set soul fire spark flame big rawring flame xoxo
0,well know z take care worry
1,urgent urgent free flight europe give away call b th sept take friend free call claim bannfwflyppm
0,got smaller capacity one quite ex
0,housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
0,guy close
0,aight ill grab something eat text youre back mu
0,good day toopray meremove teeth painful maintaining stuff
0,im meeting darren
0,alright thanks advice enjoy night ima try get sleep
0,u made appointment
0,call
1,important information orange user xxxxxxx today lucky dayfind log onto httpwwwurawinnercom there fantastic surprise awaiting
0,hmm many unfortunately pic obviously arent hot cake kinda fun tho
0,absolutely love south park recently started watching office
0,still otside leu come morrow maga
0,remember ask alex pizza
0,good sleep rhythm person establish rhythm body learn use want know
0,might come kerala daysso prepared take leave finalise dont plan travel visitneed finish urgent work
1,sm service inclusive text credit pls goto wwwcomuknet login unsubscribe stop extra charge help po box ip
0,sir waiting call free please call
0,lemme know swing pick im free basically time semester
0,wondar full flim
0,yes baby need stretch open pussy
0,course guess god got hold right
0,change e one next escalator
0,gudnitetcpractice going
0,youll get headache trying figure u trust math promise
1,next month get upto call ur standard network charge activate call c wirenet stterms pobox uz cost £ min mobcudb
0,dear got ltgt dollar hi hi
0,hey time driving fri go evaluation fri
0,dear heroi leaving qatar tonite apt opportunitypls keep touch ltemailgt kerala
0,want snow freezing windy
0,webpage available
0,send resume
0,wow love sooo much know barely stand wonder day go well love think miss
1,mobile club choose top quality item mobile cfcaa
0,ur luck love someone ur fortune love one love u miracle love person cant love anyone except u gud nyt
0,raviyog peripheral bhayandar east
0,going dinnermsg
0,im sick im needy want pout stomp foot pout stomp foot want slave want
0,thanks da thangam feel happy dear also miss da
0,got part nottingham hr mile good thing love man much mph hey ho
0,probably still going stuff
1,hello need posh bird chap user trial prod champneys put need address dob asap ta r
0,wont move morphine
0,sif one good partnership going take lead
0,ok lar double check wif da hair dresser already said wun cut v short said cut look nice
0,aight im chillin friend room text youre way
0,hurry ive weeddeficient like three day
1,day kick euro u kept date latest news result daily removed send get txt stop
0,kate jackson rec center ish right
0,nvm im going wear sport shoe anyway im going late leh
0,kkwhen going
0,nan sonathaya soladha bos
0,dai da send resume id
0,late
0,nt driving even many reason called bbdthts chikku hw abt dvg coldheard tht vinobanagar violence hw conditionand hw ru problem
0,hello thanx taking call got job start monday
0,pussy perfect
1,bored speed dating try speedchat txt speedchat dont like em txt swap get new chatter chat poboxwwq pmsg rcd
1,hmv bonus special pound genuine hmv voucher answer easy question play send hmv infowwwpercentrealcom
0,u know watchin lido
